	urls
369	https://www.cars-data.com/en/peugeot-305-specs/78092
370	https://www.cars-data.com/en/mercedes-benz-sprinter-wb3-313-cdi-specs/127666
371	https://www.cars-data.com/en/smart-fortwo-coupe-base-45kw-specs/46111
372	https://www.cars-data.com/en/morgan-plus-8-specs/73930
373	https://www.cars-data.com/en/ford-fiesta-950-festival-specs/13446
374	https://www.cars-data.com/en/ford-fiesta-classic-1-1i-specs/13864
375	https://www.cars-data.com/en/fiat-500l-wagon-twinair-105-popstar-specs/105071
376	https://www.cars-data.com/en/bmw-728i-specs/7983
377	https://www.cars-data.com/en/lancia-ypsilon-1-1-elefantino-specs/20073
378	https://www.cars-data.com/en/mazda-cx-5-skyactiv-g-2-0-s-specs/21849
379	https://www.cars-data.com/en/daihatsu-charade-tg-economy-specs/11203
380	https://www.cars-data.com/en/ford-transit-courier-1-0-ecoboost-economy-edition-specs/111784
381	https://www.cars-data.com/en/mercedes-benz-glc-200-specs/82511
382	https://www.cars-data.com/en/ford-mondeo-1-6i-mirage-specs/15187
383	https://www.cars-data.com/en/saab-900-2-0i-specs/42816
384	https://www.cars-data.com/en/renault-clio-rl-1-2-specs/37515
385	https://www.cars-data.com/en/chrysler-sebring-2-0-16v-touring-specs/9144
386	https://www.cars-data.com/en/suzuki-alto-1-1-gl-specs/46883
387	https://www.cars-data.com/en/hyundai-i30-wagon-1-6-gdi-i-motion-specs/70447
388	https://www.cars-data.com/en/honda-civic-shuttle-1-5-specs/16946
389	https://www.cars-data.com/en/volkswagen-crosspolo-1-2-12v-65hp-specs/53025
390	https://www.cars-data.com/en/kia-optima-1-6-t-gdi-dynamicplusline-specs/81532
391	https://www.cars-data.com/en/seat-leon-1-4-16v-specs/44251
392	https://www.cars-data.com/en/kia-ceed-sporty-wagon-1-4-cvvt-x-pect-specs/19008
393	https://www.cars-data.com/en/renault-alpine-v6-gt-specs/78407
394	https://www.cars-data.com/en/bmw-320i-gran-turismo-specs/62220
395	https://www.cars-data.com/en/subaru-legacy-2-0i-specs/46596
396	https://www.cars-data.com/en/renault-kangoo-family-tce-115-expression-specs/63238
397	https://www.cars-data.com/en/opel-ascona-1-3-s-ls-specs/70996
398	https://www.cars-data.com/en/fiat-tempra-s-w-1-4-i-e-l-specs/12771
399	https://www.cars-data.com/en/honda-civic-coupe-1-7i-ls-specs/16938
400	https://www.cars-data.com/en/mitsubishi-lancer-evolution-ix-specs/77651
401	https://www.cars-data.com/en/land-rover-defender-90-2-2-td-soft-top-specs/118475
402	https://www.cars-data.com/en/mazda-2-skyactiv-g-75-s-specs/67453
403	https://www.cars-data.com/en/mercedes-benz-slk-200-kompressor-specs/25288
404	https://www.cars-data.com/en/audi-a8-2-8-fsie-specs/4406
405	https://www.cars-data.com/en/lancia-beta-coupe-1600-specs/73793
406	https://www.cars-data.com/en/citroen-c4-puretech-130-feel-specs/101540
407	https://www.cars-data.com/en/bmw-114i-efficientdynamics-edition-specs/58421
408	https://www.cars-data.com/en/bmw-316i-specs/58511
409	https://www.cars-data.com/en/bmw-320i-cabrio-specs/6976
410	https://www.cars-data.com/en/citroen-ds3-1-4-vti-chic-specs/10392
411	https://www.cars-data.com/en/ford-focus-1-4-16v-ambiente-specs/13907
412	https://www.cars-data.com/en/jaguar-xk-3-5-convertible-specs/18510
413	https://www.cars-data.com/en/toyota-starlet-1-0-economic-specs/48814
414	https://www.cars-data.com/en/volkswagen-beetle-1-2-tsi-trend-specs/49142
415	https://www.cars-data.com/en/fiat-ritmo-60-specs/75609
416	https://www.cars-data.com/en/citroen-bx-14-specs/9424
417	https://www.cars-data.com/en/fiat-multipla-1-6-16v-sx-specs/12128
418	https://www.cars-data.com/en/lada-kalina-1118-1-4-specs/19637
419	https://www.cars-data.com/en/renault-laguna-dci-110-expression-specs/63244
420	https://www.cars-data.com/en/bmw-318i-touring-specs/96997
421	https://www.cars-data.com/en/ford-kuga-2-5-turbo-awd-trend-specs/14836
422	https://www.cars-data.com/en/honda-hr-v-1-6i-2wd-specs/17040
423	https://www.cars-data.com/en/lancia-delta-1-4-t-jet-120hp-steel-specs/19802
424	https://www.cars-data.com/en/renault-19-tr-chamade-specs/37057
425	https://www.cars-data.com/en/suzuki-celerio-1-0-economy-specs/67995
426	https://www.cars-data.com/en/audi-s6-avant-5-2-fsi-quattro-specs/4253
427	https://www.cars-data.com/en/opel-astra-1-4-essentia-specs/28981
428	https://www.cars-data.com/en/renault-captur-tce-90-life-specs/83854
429	https://www.cars-data.com/en/aiways-u5-standaard-specs/84688
430	https://www.cars-data.com/en/mazda-3-1-6-s-specs/20921
431	https://www.cars-data.com/en/opel-movano-combi-l1h1-3000-2-3-cdti-110-ecoflex-specs/67708
432	https://www.cars-data.com/en/ford-transit-l2h2-fwd-2-0-ecoblue-105hp-ambiente-specs/111668
433	https://www.cars-data.com/en/peugeot-405-gl-1-4i-specs/35621
434	https://www.cars-data.com/en/volkswagen-golf-variant-1-4-16v-specs/50624
435	https://www.cars-data.com/en/peugeot-5008-active-1-2-puretech-130-specs/144102
436	https://www.cars-data.com/en/mercedes-benz-e-200-cabriolet-specs/77228
437	https://www.cars-data.com/en/chrysler-voyager-2-4i-16v-s-specs/9248
438	https://www.cars-data.com/en/honda-civic-1-4i-ascot-specs/16908
439	https://www.cars-data.com/en/nissan-pathfinder-van-2-5-dci-xe-specs/131521
440	https://www.cars-data.com/en/hyundai-i30-1-4-i-drive-specs/73179
441	https://www.cars-data.com/en/lancia-beta-spider-1600-specs/73796
442	https://www.cars-data.com/en/ford-tourneo-courier-1-0-ecoboost-titanium-specs/67260
443	https://www.cars-data.com/en/dacia-lodgy-tce-115-ambiance-5p-specs/10995
444	https://www.cars-data.com/en/peugeot-306-sl-1-4i-specs/34955
445	https://www.cars-data.com/en/mazda-mpv-2-3-comfort-specs/21889
446	https://www.cars-data.com/en/opel-kadett-caravan-1-2-s-ls-specs/31706
447	https://www.cars-data.com/en/peugeot-partner-combi-1-4-specs/36635
448	https://www.cars-data.com/en/aston-martin-db7-specs/971
449	https://www.cars-data.com/en/opel-astra-stationwagon-1-4-essentia-specs/29877
450	https://www.cars-data.com/en/mazda-323-1-1-l-specs/21229
451	https://www.cars-data.com/en/suzuki-wagon-r-1-0-base-specs/47371
452	https://www.cars-data.com/en/cupra-leon-sportstourer-1-4-e-hybrid-business-specs/103504
453	https://www.cars-data.com/en/lada-1200-combi-specs/73786
454	https://www.cars-data.com/en/honda-accord-aero-deck-2-0-luxe-specs/16433
455	https://www.cars-data.com/en/mitsubishi-pajero-lwb-3-2-did-invite-specs/26785
456	https://www.cars-data.com/en/volkswagen-cc-1-4-tsi-specs/59085
457	https://www.cars-data.com/en/land-rover-discovery-tdv6-3-0-e-specs/62846
458	https://www.cars-data.com/en/bmw-630i-specs/7930
459	https://www.cars-data.com/en/ssangyong-rexton-w-xdi-2wd-crystal-specs/63721
460	https://www.cars-data.com/en/lexus-rc-300h-specs/81958
461	https://www.cars-data.com/en/datsun-cherry-1200-luxe-specs/59728
462	https://www.cars-data.com/en/ferrari-360-modena-specs/11601
463	https://www.cars-data.com/en/subaru-legacy-outback-2-5-awd-specs/46746
464	https://www.cars-data.com/en/audi-a5-coupe-35-tfsi-pro-line-specs/90871
465	https://www.cars-data.com/en/toyota-corolla-liftback-1-3-xl-specs/48308
466	https://www.cars-data.com/en/audi-rs4-4-2-fsi-quattro-specs/2806
467	https://www.cars-data.com/en/infiniti-g37-cabrio-gt-specs/18151
468	https://www.cars-data.com/en/kia-carnival-2-5-v6-specs/18793
469	https://www.cars-data.com/en/volkswagen-jetta-1-6-trendline-specs/51249
470	https://www.cars-data.com/en/renault-alpine-a310-specs/78411
471	https://www.cars-data.com/en/jaguar-xe-p250-s-specs/81303
472	https://www.cars-data.com/en/lancia-ypsilon-10-specs/20053
473	https://www.cars-data.com/en/opel-astra-cabrio-1-6i-16v-specs/30064
474	https://www.cars-data.com/en/suzuki-grand-vitara-1-6-comfort-specs/59535
475	https://www.cars-data.com/en/volvo-345-l-specs/79863
476	https://www.cars-data.com/en/audi-a6-avant-1-8-5v-specs/3968
477	https://www.cars-data.com/en/ford-orion-1-4-cl-specs/15860
478	https://www.cars-data.com/en/bmw-218i-cabrio-specs/69713
479	https://www.cars-data.com/en/mitsubishi-cordia-1600-sr-specs/77645
480	https://www.cars-data.com/en/toyota-corolla-touring-sports-1-2-turbo-comfort-specs/162787
481	https://www.cars-data.com/en/chevrolet-cruze-1-4-ls-specs/60609
482	https://www.cars-data.com/en/chrysler-voyager-2-4i-16v-se-specs/9280
483	https://www.cars-data.com/en/mitsubishi-lancer-1-5-gli-specs/26544
484	https://www.cars-data.com/en/nissan-370z-specs/26949
485	https://www.cars-data.com/en/toyota-avensis-wagon-1-8-16v-vvt-i-linea-terra-specs/47703
486	https://www.cars-data.com/en/toyota-rav4-1-8-16v-vvt-i-linea-luna-2wd-specs/48742
487	https://www.cars-data.com/en/mercedes-benz-gls-450-4matic-specs/126861
488	https://www.cars-data.com/en/ford-puma-1-0-ecoboost-95hp-connected-specs/110776
489	https://www.cars-data.com/en/subaru-mini-jumbo-dl-specs/46749
490	https://www.cars-data.com/en/audi-s5-cabriolet-tfsi-quattro-specs/93229
491	https://www.cars-data.com/en/mitsubishi-galant-1-8-el-specs/26478
492	https://www.cars-data.com/en/alfa-romeo-crosswagon-1-9-jtd-16v-q4-progression-specs/394
493	https://www.cars-data.com/en/citroen-xantia-break-1-8i-x-specs/10618
494	https://www.cars-data.com/en/smart-fortwo-cabrio-pure-45kw-specs/46207
495	https://www.cars-data.com/en/skoda-octavia-1-0-tsi-ambition-specs/157834
496	https://www.cars-data.com/en/jeep-cherokee-2-4i-sport-specs/18567
497	https://www.cars-data.com/en/audi-s6-quattro-specs/3913
498	https://www.cars-data.com/en/hyundai-pony-1200-std-specs/17850
499	https://www.cars-data.com/en/toyota-yaris-1-0-12v-vvt-i-specs/48969
500	https://www.cars-data.com/en/mercury-grand-marquis-specs/59809
501	https://www.cars-data.com/en/aston-martin-v12-vantage-coupe-specs/62148
502	https://www.cars-data.com/en/nissan-juke-1-6-visia-specs/67594
503	https://www.cars-data.com/en/nissan-terrano-2-4-specs/28245
504	https://www.cars-data.com/en/subaru-mini-jumbo-dl-specs/46750
505	https://www.cars-data.com/en/volkswagen-touran-van-1-2-tsi-bluemotion-technology-trendline-specs/170923
506	https://www.cars-data.com/en/saab-9-3-cabriolet-s-2-0-specs/42154
507	https://www.cars-data.com/en/renault-laguna-rn-1-8-specs/38244
508	https://www.cars-data.com/en/toyota-carina-e-stationwagon-1-8-xli-specs/48046
509	https://www.cars-data.com/en/volvo-343-l-specs/74125
510	https://www.cars-data.com/en/subaru-legacy-2-0-lx-awd-specs/46587
511	https://www.cars-data.com/en/kia-e-niro-64kwh-dynamicline-specs/81523
512	https://www.cars-data.com/en/hyundai-pony-1-3-le-specs/17883
513	https://www.cars-data.com/en/peugeot-205-ge-1-1-specs/34214
514	https://www.cars-data.com/en/jeep-wrangler-2-5i-soft-top-specs/18680
515	https://www.cars-data.com/en/daewoo-nubira-wagon-1-6-se-specs/11169
516	https://www.cars-data.com/en/toyota-corolla-1-4-16v-vvt-i-linea-terra-specs/48384
517	https://www.cars-data.com/en/mitsubishi-space-star-1-3-gl-specs/26833
518	https://www.cars-data.com/en/jeep-cherokee-2-2-crd-4x4-longitude-freedom-specs/81395
519	https://www.cars-data.com/en/seat-exeo-1-6-reference-specs/43592
520	https://www.cars-data.com/en/citroen-xsara-break-1-4i-ligne-prestige-specs/10791
521	https://www.cars-data.com/en/audi-100-2-0-e-specs/1092
522	https://www.cars-data.com/en/mercedes-benz-v-200-d-kort-specs/77521
523	https://www.cars-data.com/en/toyota-corona-liftback-1800-gl-specs/79127
524	https://www.cars-data.com/en/toyota-yaris-1-0-vvt-i-comfort-specs/164020
525	https://www.cars-data.com/en/alfa-romeo-147-1-6-t-spark-16v-impression-specs/87
526	https://www.cars-data.com/en/toyota-land-cruiser-90-3-4-v6-specs/79167
527	https://www.cars-data.com/en/lancia-delta-hpe-2-0-16v-specs/19733
528	https://www.cars-data.com/en/kia-clarus-1-8-slx-specs/19089
529	https://www.cars-data.com/en/renault-clio-1-2-authentique-specs/37299
530	https://www.cars-data.com/en/alfa-romeo-giulia-2-0t-200hp-specs/85551
531	https://www.cars-data.com/en/bmw-118i-cabrio-specs/5230
532	https://www.cars-data.com/en/renault-laguna-coupe-2-0-16v-t-170-dynamique-specs/38740
533	https://www.cars-data.com/en/kia-picanto-1-0-cvvt-economyline-specs/67380
534	https://www.cars-data.com/en/audi-a8-3-0-tfsi-quattro-specs/62157
535	https://www.cars-data.com/en/subaru-xv-1-6i-pure-specs/160394
536	https://www.cars-data.com/en/honda-civic-type-s-1-4i-vtec-specs/16769
537	https://www.cars-data.com/en/opel-tigra-1-4i-16v-specs/32614
538	https://www.cars-data.com/en/toyota-starlet-1-0-economic-specs/48809
539	https://www.cars-data.com/en/chevrolet-lumina-3-1i-specs/75401
540	https://www.cars-data.com/en/citroen-ax-11-first-specs/9316
541	https://www.cars-data.com/en/mg-zt-t-160-specs/25606
542	https://www.cars-data.com/en/renault-megane-sedan-1-4-16v-80-acces-specs/39321
543	https://www.cars-data.com/en/volvo-s80-2-4-140hp-specs/56106
544	https://www.cars-data.com/en/audi-a4-1-6-specs/2471
545	https://www.cars-data.com/en/mercedes-benz-viano-kort-cdi-2-0-trend-functional-specs/25446
546	https://www.cars-data.com/en/donkervoort-d8-gto-touring-specs/67146
547	https://www.cars-data.com/en/toyota-hilux-enkele-cabine-2-4-d-4d-2wd-comfort-specs/162923
548	https://www.cars-data.com/en/lada-samara-cabriolet-1-5i-specs/19671
549	https://www.cars-data.com/en/mercedes-benz-slr-mclaren-specs/77518
550	https://www.cars-data.com/en/peugeot-1007-urban-1-4-specs/33982
551	https://www.cars-data.com/en/volvo-460-gl-64kw-specs/54256
552	https://www.cars-data.com/en/fiat-600-actual-specs/11725
553	https://www.cars-data.com/en/nissan-350z-roadster-specs/26947
554	https://www.cars-data.com/en/subaru-legacy-1-8-dl-specs/46565
555	https://www.cars-data.com/en/lotus-elise-specs/20747
556	https://www.cars-data.com/en/citroen-xm-2-0i-specs/10684
557	https://www.cars-data.com/en/lada-niva-specs/19640
558	https://www.cars-data.com/en/toyota-gt86-2-0-d-4s-base-specs/48545
559	https://www.cars-data.com/en/peugeot-traveller-standard-1-6-bluehdi-95-business-specs/78299
560	https://www.cars-data.com/en/alfa-romeo-159-sportwagon-1-8-mpi-specs/603
561	https://www.cars-data.com/en/alfa-romeo-giulietta-1-4-turbo-120-specs/70137
562	https://www.cars-data.com/en/nissan-prairie-1-5-gl-specs/77770
563	https://www.cars-data.com/en/hummer-h3-3-7-specs/17192
564	https://www.cars-data.com/en/mitsubishi-outlander-2-0-cleartec-intense-2wd-specs/59452
565	https://www.cars-data.com/en/cadillac-escalade-6-0-v8-specs/8783
566	https://www.cars-data.com/en/mercedes-benz-g-320-stationwagon-lang-specs/24784
567	https://www.cars-data.com/en/skoda-citigo-1-0-60hp-greentech-active-specs/84279
568	https://www.cars-data.com/en/citroen-c-crosser-2-4i-16v-prestige-specs/9485
569	https://www.cars-data.com/en/skoda-octavia-combi-1-0-tsi-ambition-specs/158087
570	https://www.cars-data.com/en/nissan-micra-1-0-gi-specs/27230
571	https://www.cars-data.com/en/porsche-911-carrera-coupe-specs/36757
572	https://www.cars-data.com/en/bmw-316i-touring-specs/60410
573	https://www.cars-data.com/en/mercedes-benz-e-220-d-4matic-all-terrain-specs/77031
574	https://www.cars-data.com/en/subaru-1600-dl-combi-specs/79008
575	https://www.cars-data.com/en/volkswagen-polo-1-0-specs/53056
576	https://www.cars-data.com/en/kia-mentor-1-6-rs-specs/19128
577	https://www.cars-data.com/en/peugeot-2008-access-1-2-puretech-82-specs/78046
578	https://www.cars-data.com/en/peugeot-205-ct-1-4-specs/34237
579	https://www.cars-data.com/en/mitsubishi-galant-1-8-el-specs/26432
580	https://www.cars-data.com/en/mercedes-benz-s-350-specs/25006
581	https://www.cars-data.com/en/daewoo-nubira-1-6-se-specs/11149
582	https://www.cars-data.com/en/peugeot-307-sw-1-6-16v-specs/35327
583	https://www.cars-data.com/en/audi-rs5-cabriolet-4-2-fsi-quattro-specs/62154
584	https://www.cars-data.com/en/chevrolet-corvette-stingray-coupe-specs/67042
585	https://www.cars-data.com/en/volvo-360-specs/68210
586	https://www.cars-data.com/en/volkswagen-golf-1-1-c-specs/49555
587	https://www.cars-data.com/en/audi-s4-4-2-quattro-specs/2813
588	https://www.cars-data.com/en/volkswagen-touareg-3-6-v6-fsi-specs/53599
589	https://www.cars-data.com/en/mazda-323-1-3-dx-specs/21223
590	https://www.cars-data.com/en/daihatsu-charade-1-3i-cs-specs/11262
591	https://www.cars-data.com/en/mazda-323-f-1-6i-millionaire-specs/21165
592	https://www.cars-data.com/en/hyundai-i20-coupe-1-2-lp-i-drive-specs/70434
593	https://www.cars-data.com/en/seat-toledo-1-6i-cl-specs/44465
594	https://www.cars-data.com/en/mercedes-benz-citan-tourer-l-108-cdi-trend-specs/76610
595	https://www.cars-data.com/en/nissan-primera-1-6-specs/27760
596	https://www.cars-data.com/en/nissan-micra-1-0-specs/27245
597	https://www.cars-data.com/en/subaru-impreza-1-6-ts-awd-specs/46477
598	https://www.cars-data.com/en/mazda-3-skyactiv-g-1-5-100-s-specs/76175
599	https://www.cars-data.com/en/audi-e-tron-sportback-50-quattro-edition-specs/92542
600	https://www.cars-data.com/en/volkswagen-corrado-2-0i-specs/49450
601	https://www.cars-data.com/en/ford-focus-wagon-1-4-16v-cool-edition-specs/14321
602	https://www.cars-data.com/en/honda-nsx-specs/17132
603	https://www.cars-data.com/en/seat-leon-1-4-specs/44344
604	https://www.cars-data.com/en/suzuki-liana-1-3-gls-specs/47085
605	https://www.cars-data.com/en/aston-martin-rapide-specs/993
606	https://www.cars-data.com/en/ford-maverick-swb-2-4i-specs/75833
607	https://www.cars-data.com/en/ford-escort-1-4i-clx-specs/13241
608	https://www.cars-data.com/en/mg-zt-160-specs/25595
609	https://www.cars-data.com/en/renault-laguna-1-6-16v-110-expression-specs/38458
610	https://www.cars-data.com/en/volkswagen-polo-1-2-55hp-trendline-specs/52876
611	https://www.cars-data.com/en/mini-cabrio-one-specs/82715
612	https://www.cars-data.com/en/citroen-c3-picasso-1-4-vti-seduction-specs/9678
613	https://www.cars-data.com/en/ferrari-360-spider-specs/11604
614	https://www.cars-data.com/en/ford-transit-260s-fwd-2-2-tdci-100hp-economy-edition-specs/111496
615	https://www.cars-data.com/en/mercedes-benz-g-500-specs/77292
616	https://www.cars-data.com/en/ford-fiesta-classic-1-1i-specs/13694
617	https://www.cars-data.com/en/renault-avantime-2-0-16v-turbo-expression-specs/37210
618	https://www.cars-data.com/en/mazda-6-sport-1-8-exclusive-specs/21461
619	https://www.cars-data.com/en/mitsubishi-pajero-pinin-1-8-gdi-specs/26793
620	https://www.cars-data.com/en/opel-astra-1-4i-gl-specs/28617
621	https://www.cars-data.com/en/seat-leon-1-4-16v-specs/44205
622	https://www.cars-data.com/en/alfa-romeo-alfa-6-2-5-v6-specs/74154
623	https://www.cars-data.com/en/toyota-corolla-coupe-1-3-dx-specs/48499
624	https://www.cars-data.com/en/renault-megane-rn-1-4e-specs/38955
625	https://www.cars-data.com/en/honda-civic-combi-specs/16927
626	https://www.cars-data.com/en/bmw-114i-efficientdynamics-edition-specs/58472
627	https://www.cars-data.com/en/toyota-celica-1-6-st-specs/48061
628	https://www.cars-data.com/en/citroen-c-crosser-van-2-4i-16v-prestige-specs/100992
629	https://www.cars-data.com/en/suzuki-grand-vitara-1-6-comfort-specs/46984
630	https://www.cars-data.com/en/peugeot-406-coupe-2-0-16v-specs/36022
631	https://www.cars-data.com/en/audi-a4-1-4-tfsi-specs/70148
